date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:54:05	1352/1352	---M--	200	added ('OK')	image/png	etag:%22627b878c-548%22	https://new.novardis.com/wp-content/uploads/2022/05/%d0%a3%d0%bf%d1%80%d0%b0%d0%b2%d0%bb%d1%8f%d1%82%d1%8c-%d0%ba%d0%bb%d0%b8%d0%b5%d0%bd%d1%82%d1%81%d0%ba%d0%b8%d0%bc%d0%b8-%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%bc%d0%b8.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/%d0%a3%d0%bf%d1%80%d0%b0%d0%b2%d0%bb%d1%8f%d1%82%d1%8c-%d0%ba%d0%bb%d0%b8%d0%b5%d0%bd%d1%82%d1%81%d0%ba%d0%b8%d0%bc%d0%b8-%d0%b4%d0%b0%d0%bd%d0%bd%d1%8b%d0%bc%d0%b8.png	(from https://new.novardis.com/en/solution/ecom-sap-customer-data-cloud/)
12:54:05	788/788	---M--	200	added ('OK')	image/png	etag:%22626a4645-314%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d1%82%d0%b0%d0%bd%d0%b4%d0%b0%d1%80%d1%82%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d1%81%d0%be%d0%b1%d0%bb%d1%8e%d0%b4%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%a1%d1%82%d0%b0%d0%bd%d0%b4%d0%b0%d1%80%d1%82%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d1%81%d0%be%d0%b1%d0%bb%d1%8e%d0%b4%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bf%d1%80%d0%b0%d0%b2%d0%b8%d0%bb.png	(from https://new.novardis.com/en/solution/ecom-sap-customer-data-cloud/)
12:54:05	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:05%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-sap-customer-data-cloud/)
12:54:05	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:05%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-sap-customer-data-cloud/)
12:54:06	1882/1882	---M--	200	added ('OK')	image/png	etag:%22626a4645-75a%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9f%d0%b0%d1%80%d1%82%d0%bd%d0%b5%d1%80%d1%81%d1%82%d0%b2%d0%be.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9f%d0%b0%d1%80%d1%82%d0%bd%d0%b5%d1%80%d1%81%d1%82%d0%b2%d0%be.png	(from https://new.novardis.com/en/solution/ecom-marketplaces/)
12:54:06	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:05%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-marketplaces/)
12:54:06	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:06%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-marketplaces/)
12:54:07	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:06%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-service-maintenance-sap-service-cloud/)
12:54:07	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:06%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/ecom-service-maintenance-sap-service-cloud/)
12:54:07	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:07%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/enterprise-management-sap-erp/)
12:54:07	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:07%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/enterprise-management-sap-erp/)
12:54:08	986/986	---M--	200	added ('OK')	image/png	etag:%22626a4645-3da%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%94%d0%be%d0%ba%d1%83%d0%bc%d0%b5%d0%bd%d1%82%d1%8b.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%94%d0%be%d0%ba%d1%83%d0%bc%d0%b5%d0%bd%d1%82%d1%8b.png	(from https://new.novardis.com/en/solution/enterprise-management-sap-finance-controlling/)
12:54:08	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:07%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/enterprise-management-sap-finance-controlling/)
12:54:08	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:08%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/enterprise-management-sap-finance-controlling/)
12:54:09	1482/1482	---M--	200	added ('OK')	image/png	etag:%22627b87e5-5ca%22	https://new.novardis.com/wp-content/uploads/2022/05/%d0%9e%d0%bf%d1%82%d0%b8%d0%bc%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d0%bf%d1%80%d0%be%d1%86%d0%b5%d1%81%d1%81%d0%be%d0%b2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/%d0%9e%d0%bf%d1%82%d0%b8%d0%bc%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d0%bf%d1%80%d0%be%d1%86%d0%b5%d1%81%d1%81%d0%be%d0%b2.png	(from https://new.novardis.com/en/solution/enterprise-management-sap-plant-maintenance/)
12:54:09	1895/1895	---M--	200	added ('OK')	image/png	etag:%22627b87e7-767%22	https://new.novardis.com/wp-content/uploads/2022/05/%d0%9f%d0%be%d0%bb%d1%83%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b4%d0%be%d1%81%d1%82%d1%83%d0%bf%d0%b0-%d0%ba-%d0%b8%d1%81%d1%82%d0%be%d1%80%d0%b8%d0%b8.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/%d0%9f%d0%be%d0%bb%d1%83%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b4%d0%be%d1%81%d1%82%d1%83%d0%bf%d0%b0-%d0%ba-%d0%b8%d1%81%d1%82%d0%be%d1%80%d0%b8%d0%b8.png	(from https://new.novardis.com/en/solution/enterprise-management-sap-plant-maintenance/)
12:54:09	1629/1629	---M--	200	added ('OK')	image/png	etag:%22627b87e4-65d%22	https://new.novardis.com/wp-content/uploads/2022/05/%d0%9e%d0%bf%d1%82%d0%b8%d0%bc%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d0%b7%d0%b0%d0%b3%d1%80%d1%83%d0%b7%d0%ba%d0%b8-.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/%d0%9e%d0%bf%d1%82%d0%b8%d0%bc%d0%b8%d0%b7%d0%b0%d1%86%d0%b8%d1%8f-%d0%b7%d0%b0%d0%b3%d1%80%d1%83%d0%b7%d0%ba%d0%b8-.png	(from https://new.novardis.com/en/solution/enterprise-management-sap-plant-maintenance/)
12:54:09	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:09%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/enterprise-management-sap-plant-maintenance/)
12:54:10	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:09%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/enterprise-management-sap-plant-maintenance/)
12:54:10	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:09%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-for-retail/)
12:54:10	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:10%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-for-retail/)
12:54:11	1424/1424	---M--	200	added ('OK')	image/png	etag:%22626a4645-590%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9f%d1%80%d0%be%d0%b3%d0%bd%d0%be%d0%b7%d0%b8%d1%80%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d0%b5-%d0%b8-%d0%bf%d0%bb%d0%b0%d0%bd%d0%b8%d1%80%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d0%b5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9f%d1%80%d0%be%d0%b3%d0%bd%d0%be%d0%b7%d0%b8%d1%80%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d0%b5-%d0%b8-%d0%bf%d0%bb%d0%b0%d0%bd%d0%b8%d1%80%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d0%b5.png	(from https://new.novardis.com/en/solution/retail-process-management-sap-car/)
12:54:11	1693/1693	---M--	200	added ('OK')	image/png	etag:%22626a4645-69d%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9c%d0%b0%d1%88%d0%b8%d0%bd%d0%bd%d0%be%d0%b5-%d0%be%d0%b1%d1%83%d1%87%d0%b5%d0%bd%d0%b8%d0%b5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9c%d0%b0%d1%88%d0%b8%d0%bd%d0%bd%d0%be%d0%b5-%d0%be%d0%b1%d1%83%d1%87%d0%b5%d0%bd%d0%b8%d0%b5.png	(from https://new.novardis.com/en/solution/retail-process-management-sap-car/)
12:54:11	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:11%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-car/)
12:54:11	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:11%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-car/)
12:54:12	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:11%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-udf-fr/)
12:54:12	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:11%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-udf-fr/)
12:54:12	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:12%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-attp/)
12:54:12	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:12%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-attp/)
12:54:13	918/918	---M--	200	added ('OK')	image/png	etag:%22626a4645-396%22	https://new.novardis.com/wp-content/uploads/2022/04/%d0%9d%d0%b5%d0%b4%d0%be%d0%bf%d1%83%d1%89%d0%b5%d0%bd%d0%b8%d0%b5-%d0%be%d1%88%d0%b8%d0%b1%d0%be%d0%ba.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/%d0%9d%d0%b5%d0%b4%d0%be%d0%bf%d1%83%d1%89%d0%b5%d0%bd%d0%b8%d0%b5-%d0%be%d1%88%d0%b8%d0%b1%d0%be%d0%ba.png	(from https://new.novardis.com/en/solution/retail-process-management-sap-arp/)
12:54:13	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:13%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-arp/)
12:54:13	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:13%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/solution/retail-process-management-sap-arp/)
12:54:14	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:13%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=custom%20development)
12:54:14	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:13%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=custom%20development)
12:54:14	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:14%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=e-commerce)
12:54:15	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:14%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=e-commerce)
12:54:15	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:14%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=enterprise%20management)
12:54:15	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:15%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=enterprise%20management)
12:54:15	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:15%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=transport%20logistics)
12:54:16	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:15%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=transport%20logistics)
12:54:16	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:16%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=warehouse%20management)
12:54:16	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:16%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=warehouse%20management)
12:54:17	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:16%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=retail%20process%20management)
12:54:17	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:16%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=retail%20process%20management)
12:54:17	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:17%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=analytical%20reporting)
12:54:17	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:17%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=analytical%20reporting)
12:54:18	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:17%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=business%20process%20and%20data%20analysis)
12:54:18	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:18%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/projects/?tag=business%20process%20and%20data%20analysis)
12:54:21	239230/239230	---M--	200	added ('OK')	image/png	etag:%22626bb239-3a67e%22	https://new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_2-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_2-1.png	(from https://new.novardis.com/en/project/svyaznoy/)
12:54:22	239663/239663	---M--	200	added ('OK')	image/png	etag:%22626bb23a-3a82f%22	https://new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_4-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_4-1.png	(from https://new.novardis.com/en/project/svyaznoy/)
12:54:23	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:22%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/svyaznoy/)
12:54:23	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:22%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/svyaznoy/)
12:54:23	170950/170950	---M--	200	added ('OK')	image/png	etag:%22626bb23b-29bc6%22	https://new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_5-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_5-1.png	(from https://new.novardis.com/en/project/svyaznoy/)
12:54:23	380365/380365	---M--	200	added ('OK')	image/png	etag:%22626bb23a-5cdcd%22	https://new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_3-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_3-1.png	(from https://new.novardis.com/en/project/svyaznoy/)
12:54:25	453727/453727	---M--	200	added ('OK')	image/png	etag:%22626bb239-6ec5f%22	https://new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_1-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Svyaznoy_gal_1-1.png	(from https://new.novardis.com/en/project/svyaznoy/)
12:54:25	406204/406204	---M--	200	added ('OK')	image/png	etag:%22626baa82-632bc%22	https://new.novardis.com/wp-content/uploads/2022/04/366_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/366_gal_2.png	(from https://new.novardis.com/en/project/366/)
12:54:25	353476/353476	---M--	200	added ('OK')	image/png	etag:%22626baa81-564c4%22	https://new.novardis.com/wp-content/uploads/2022/04/366_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/366_gal_1.png	(from https://new.novardis.com/en/project/366/)
12:54:25	231572/231572	---M--	200	added ('OK')	image/png	etag:%22626baa83-38894%22	https://new.novardis.com/wp-content/uploads/2022/04/366_gal_3.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/366_gal_3.png	(from https://new.novardis.com/en/project/366/)
12:54:26	252585/252585	---M--	200	added ('OK')	image/png	etag:%22626baa83-3daa9%22	https://new.novardis.com/wp-content/uploads/2022/04/366_gal_4.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/366_gal_4.png	(from https://new.novardis.com/en/project/366/)
12:54:26	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:26%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/366/)
12:54:26	149063/149063	---M--	200	added ('OK')	image/png	etag:%22626baa84-24647%22	https://new.novardis.com/wp-content/uploads/2022/04/366_gal_5.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/366_gal_5.png	(from https://new.novardis.com/en/project/366/)
12:54:27	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:26%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/366/)
12:54:27	499826/499826	---M--	200	added ('OK')	image/png	etag:%22626baa95-7a072%22	https://new.novardis.com/wp-content/uploads/2022/04/Globus_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Globus_gal_1.png	(from https://new.novardis.com/en/project/globus/)
12:54:28	483730/483730	---M--	200	added ('OK')	image/png	etag:%22626baa95-76192%22	https://new.novardis.com/wp-content/uploads/2022/04/Globus_gal_2.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Globus_gal_2.png	(from https://new.novardis.com/en/project/globus/)
12:54:28	689040/689040	---M--	200	added ('OK')	image/png	etag:%22626bad36-a8390%22	https://new.novardis.com/wp-content/uploads/2022/04/Globus_gal_4-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Globus_gal_4-1.png	(from https://new.novardis.com/en/project/globus/)
12:54:28	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:28%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/globus/)
12:54:28	550714/550714	---M--	200	added ('OK')	image/png	etag:%22626bad36-8673a%22	https://new.novardis.com/wp-content/uploads/2022/04/Globus_gal_5-1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/04/Globus_gal_5-1.png	(from https://new.novardis.com/en/project/globus/)
12:54:28	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Jun%202022%2007:24:28%20GMT	https://new.novardis.com/en/company	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/en/company	(from https://new.novardis.com/en/project/globus/)
12:54:29	311106/311106	---M--	200	added ('OK')	image/png	etag:%22626fb56f-4bf42%22	https://new.novardis.com/wp-content/uploads/2022/05/Komus_gal_1.png	C:/Users/ACSS/Documents/VV%20Duplicate/2/https___new.novardis.com_en_/new.novardis.com/wp-content/uploads/2022/05/Komus_gal_1.png	(from https://new.novardis.com/en/project/komus/)
